vdsTime,longitude,latitude
"2016-10-24 17:05:20",-122.4505,48.783903
"2016-10-24 17:05:27",-122.4505,48.783903
"2016-10-24 17:05:32",-122.4505,48.783903
"2016-10-24 17:05:37",-122.450501,48.783902
"2016-10-24 17:05:41",-122.450506,48.783898
"2016-10-24 17:05:45",-122.450511,48.783894
"2016-10-24 17:05:54",-122.450512,48.783893
"2016-10-24 17:06:01",-122.450512,48.783893
"2016-10-24 17:06:37",-122.450513,48.783892
"2016-10-24 17:07:10",-122.450514,48.78389
"2016-10-24 17:07:15",-122.450514,48.78389
"2016-10-24 17:07:21",-122.450513,48.78389
"2016-10-24 17:07:28",-122.450512,48.78389
"2016-10-24 17:07:38",-122.450512,48.783889
"2016-10-24 17:07:52",-122.450512,48.783889
"2016-10-24 17:08:02",-122.450512,48.783889
"2016-10-24 17:08:15",-122.450512,48.783889
"2016-10-24 17:08:25",-122.450512,48.783888
"2016-10-24 17:08:35",-122.450511,48.783888
"2016-10-24 17:08:42",-122.45051,48.783888
"2016-10-24 17:08:51",-122.45051,48.783888
"2016-10-24 17:09:27",-122.45051,48.783887
"2016-10-24 17:09:34",-122.45051,48.783887
"2016-10-24 17:09:41",-122.450509,48.783887
"2016-10-24 17:09:49",-122.450508,48.783887
"2016-10-24 17:10:01",-122.450508,48.783887
"2016-10-24 17:10:11",-122.450508,48.783887
"2016-10-24 17:10:26",-122.450508,48.783887
"2016-10-24 17:13:11",-122.450272,48.783717
"2016-10-24 17:13:15",-122.450258,48.783724
"2016-10-24 17:13:21",-122.450269,48.783728
"2016-10-24 17:13:26",-122.45027,48.783729
"2016-10-24 17:13:31",-122.450274,48.783732
"2016-10-24 17:13:35",-122.450278,48.783735
"2016-10-24 17:13:39",-122.450279,48.783736
"2016-10-24 17:13:43",-122.450286,48.783742
"2016-10-24 17:13:48",-122.450294,48.783749
"2016-10-24 17:13:52",-122.450301,48.783755
"2016-10-24 17:13:57",-122.450308,48.783761
"2016-10-24 17:14:03",-122.450313,48.783764
"2016-10-24 17:14:09",-122.450316,48.783765
"2016-10-24 17:14:14",-122.450318,48.783767
"2016-10-24 17:14:20",-122.45032,48.783768
"2016-10-24 17:14:24",-122.450322,48.783769
"2016-10-24 17:14:29",-122.450326,48.783772
"2016-10-24 17:14:33",-122.45033,48.783775
"2016-10-24 17:14:38",-122.450333,48.783778
"2016-10-24 17:14:42",-122.450336,48.78378
"2016-10-24 17:14:46",-122.450338,48.783781
"2016-10-24 17:14:51",-122.450341,48.783783
"2016-10-24 17:14:57",-122.450344,48.783786
"2016-10-24 17:15:01",-122.450346,48.783788
"2016-10-24 17:15:05",-122.450348,48.783789
"2016-10-24 17:15:09",-122.450351,48.783792
"2016-10-24 17:15:13",-122.450353,48.783794
"2016-10-24 17:15:18",-122.450355,48.783795
"2016-10-24 17:15:23",-122.450357,48.783796
"2016-10-24 17:15:27",-122.450358,48.783797
"2016-10-24 17:15:32",-122.45036,48.783799
"2016-10-24 17:15:36",-122.450362,48.7838
"2016-10-24 17:15:41",-122.450365,48.783802
"2016-10-24 17:15:53",-122.450369,48.783805
"2016-10-24 17:16:00",-122.45037,48.783806
"2016-10-24 17:16:06",-122.450373,48.783807
"2016-10-24 17:16:12",-122.450374,48.783808
"2016-10-24 17:16:17",-122.450376,48.783809
"2016-10-24 17:16:37",-122.450378,48.783811
"2016-10-24 17:16:43",-122.45038,48.783813
"2016-10-24 17:16:48",-122.450381,48.783814
"2016-10-24 17:16:55",-122.450383,48.783815
"2016-10-24 17:19:02",-122.450385,48.783817
"2016-10-24 17:21:06",-122.450394,48.783823
"2016-10-24 17:21:44",-122.450424,48.783839
"2016-10-24 17:21:51",-122.450425,48.783839
"2016-10-24 17:22:12",-122.450426,48.78384
"2016-10-24 17:22:17",-122.450427,48.783841
"2016-10-24 17:22:35",-122.450428,48.783841
"2016-10-24 17:23:31",-122.45046,48.783881
"2016-10-24 17:23:36",-122.450446,48.78388
"2016-10-24 17:23:40",-122.450454,48.783888
"2016-10-24 17:23:44",-122.450468,48.783888
"2016-10-24 17:24:12",-122.450469,48.783886
"2016-10-24 17:24:56",-122.45047,48.783886
"2016-10-24 17:25:26",-122.45047,48.783886
"2016-10-24 17:25:46",-122.45047,48.783886
"2016-10-24 17:26:23",-122.450471,48.783886
"2016-10-24 17:27:13",-122.450472,48.783886
"2016-10-24 17:28:53",-122.450474,48.783884
"2016-10-24 17:29:12",-122.450475,48.783884
"2016-10-24 17:29:41",-122.450475,48.783883
"2016-10-24 17:30:06",-122.450476,48.783883
"2016-10-24 17:30:31",-122.450476,48.783882
"2016-10-24 17:30:52",-122.450476,48.783882
"2016-10-24 17:31:14",-122.450476,48.783882
"2016-10-24 17:32:09",-122.450477,48.783881
"2016-10-24 17:32:21",-122.450477,48.783881
"2016-10-24 17:32:45",-122.450477,48.783881
"2016-10-24 17:32:58",-122.450478,48.783881
"2016-10-24 17:33:14",-122.450478,48.783881
"2016-10-24 17:33:45",-122.450479,48.783881
"2016-10-24 17:34:38",-122.450479,48.78388
"2016-10-24 17:35:20",-122.450479,48.78388
"2016-10-24 17:35:37",-122.450479,48.78388
"2016-10-24 17:36:15",-122.450479,48.783879
"2016-10-24 17:36:46",-122.45048,48.783879
"2016-10-24 17:37:09",-122.45048,48.783879
"2016-10-24 17:37:42",-122.45048,48.783878
"2016-10-24 17:39:15",-122.450481,48.783877
"2016-10-24 17:40:03",-122.450481,48.783876
"2016-10-24 17:40:27",-122.450481,48.783875
"2016-10-24 17:40:42",-122.450481,48.783874
"2016-10-24 17:41:45",-122.450477,48.783851
"2016-10-24 17:41:57",-122.450472,48.783845
"2016-10-24 17:42:06",-122.450472,48.783846
"2016-10-24 17:42:12",-122.45047,48.783841
"2016-10-24 17:42:18",-122.450469,48.783838
"2016-10-24 17:42:34",-122.45047,48.783838
"2016-10-24 17:42:40",-122.45047,48.783838
"2016-10-24 17:42:45",-122.45047,48.783837
"2016-10-24 17:43:01",-122.45047,48.783838
"2016-10-24 17:43:15",-122.450469,48.783838
"2016-10-24 17:43:53",-122.45047,48.783837
"2016-10-24 17:43:57",-122.450472,48.783839
