portalTime,longitude,latitude
"2016-12-18 04:33:32",-122.449972,48.784288
"2016-12-18 04:33:38",-122.449972,48.784287
"2016-12-18 04:33:43",-122.449971,48.784286
"2016-12-18 04:33:49",-122.449971,48.784285
"2016-12-18 04:33:54",-122.449971,48.784286
"2016-12-18 04:34:01",-122.449972,48.784287
"2016-12-18 04:34:20",-122.449972,48.784288
"2016-12-18 04:34:29",-122.449972,48.784288
"2016-12-18 04:34:40",-122.449972,48.784288
"2016-12-18 04:34:49",-122.449972,48.784286
"2016-12-18 04:34:54",-122.449971,48.784283
"2016-12-18 04:34:58",-122.449972,48.784285
"2016-12-18 04:35:03",-122.449972,48.784286
"2016-12-18 04:35:12",-122.449972,48.784287
"2016-12-18 04:35:18",-122.449971,48.784287
"2016-12-18 04:35:22",-122.449972,48.784288
"2016-12-18 04:35:26",-122.449973,48.784288
"2016-12-18 04:35:30",-122.449973,48.784288
"2016-12-18 04:35:36",-122.449974,48.784289
"2016-12-18 04:35:41",-122.449974,48.78429
"2016-12-18 04:35:46",-122.449974,48.784289
"2016-12-18 04:35:51",-122.449974,48.78429
"2016-12-18 04:35:55",-122.449974,48.784289
"2016-12-18 04:36:00",-122.449973,48.784288
"2016-12-18 04:36:05",-122.449973,48.784287
"2016-12-18 04:36:09",-122.449972,48.784287
"2016-12-18 04:36:14",-122.449973,48.784289
"2016-12-18 04:36:19",-122.449973,48.784289
"2016-12-18 04:36:23",-122.449972,48.784286
"2016-12-18 04:36:28",-122.44997,48.784281
"2016-12-18 04:36:33",-122.449969,48.78428
"2016-12-18 04:36:37",-122.449969,48.784279
"2016-12-18 04:36:42",-122.449968,48.784277
"2016-12-18 04:36:46",-122.449968,48.784275
"2016-12-18 04:36:51",-122.449968,48.784275
"2016-12-18 04:36:55",-122.449968,48.784275
"2016-12-18 04:36:59",-122.449968,48.784275
"2016-12-18 04:37:05",-122.449968,48.784275
"2016-12-18 04:37:09",-122.449968,48.784275
"2016-12-18 04:37:13",-122.449968,48.784276
"2016-12-18 04:37:18",-122.449969,48.784278
"2016-12-18 04:37:22",-122.449969,48.784278
"2016-12-18 04:37:27",-122.449969,48.784278
"2016-12-18 04:37:32",-122.449969,48.784279
"2016-12-18 04:37:39",-122.449968,48.784278
"2016-12-18 04:37:44",-122.44997,48.784281
"2016-12-18 04:37:48",-122.44997,48.784282
"2016-12-18 04:38:04",-122.44997,48.784282
"2016-12-18 04:38:15",-122.44997,48.78428
"2016-12-18 04:38:22",-122.449969,48.784278
"2016-12-18 04:38:28",-122.449968,48.784276
"2016-12-18 04:38:37",-122.449969,48.784276
"2016-12-18 04:38:43",-122.449969,48.784277
"2016-12-18 04:38:48",-122.44997,48.784278
"2016-12-18 04:38:52",-122.449971,48.78428
"2016-12-18 04:38:57",-122.449971,48.784281
"2016-12-18 04:39:03",-122.449971,48.784282
"2016-12-18 04:39:08",-122.449971,48.784284
"2016-12-18 04:39:13",-122.44997,48.78428
"2016-12-18 04:39:18",-122.449969,48.78428
"2016-12-18 04:39:23",-122.449971,48.784283
"2016-12-18 04:39:27",-122.449977,48.784291
"2016-12-18 04:39:32",-122.449978,48.78429
"2016-12-18 04:39:37",-122.449982,48.784296
"2016-12-18 04:39:42",-122.449985,48.7843
"2016-12-18 04:39:47",-122.44999,48.784306
"2016-12-18 04:39:51",-122.449988,48.784303
"2016-12-18 04:39:58",-122.44999,48.784306
"2016-12-18 04:40:03",-122.44999,48.784305
"2016-12-18 04:40:09",-122.44999,48.784305
"2016-12-18 04:40:13",-122.44999,48.784306
"2016-12-18 04:40:17",-122.449989,48.784304
"2016-12-18 04:40:22",-122.449991,48.784307
"2016-12-18 04:40:26",-122.449992,48.784309
"2016-12-18 04:40:31",-122.44999,48.784305
