portalTime,longitude,latitude
"2017-02-10 02:01:11",-122.44999,48.784004
"2017-02-10 02:01:27",-122.449989,48.784004
"2017-02-10 02:01:38",-122.449989,48.784004
"2017-02-10 02:01:59",-122.44999,48.784004
"2017-02-10 02:02:07",-122.44999,48.784005
"2017-02-10 02:02:19",-122.44999,48.784004
"2017-02-10 02:03:11",-122.449991,48.784003
"2017-02-10 02:03:17",-122.449991,48.784003
"2017-02-10 02:03:22",-122.449991,48.784003
"2017-02-10 02:03:32",-122.44999,48.784004
"2017-02-10 02:03:37",-122.44999,48.784004
"2017-02-10 02:03:43",-122.44999,48.784004
"2017-02-10 02:03:47",-122.44999,48.784004
"2017-02-10 02:03:53",-122.44999,48.784004
"2017-02-10 02:03:57",-122.449991,48.784004
"2017-02-10 02:04:05",-122.44999,48.784004
"2017-02-10 02:04:13",-122.44999,48.784004
"2017-02-10 02:04:19",-122.44999,48.784005
"2017-02-10 02:04:23",-122.449989,48.784005
"2017-02-10 02:04:30",-122.449989,48.784005
"2017-02-10 02:04:34",-122.449989,48.784005
"2017-02-10 02:04:38",-122.449989,48.784006
"2017-02-10 02:04:42",-122.449988,48.784006
"2017-02-10 02:04:49",-122.449988,48.784007
"2017-02-10 02:04:54",-122.449988,48.784007
"2017-02-10 02:05:00",-122.449988,48.784008
"2017-02-10 02:05:06",-122.449989,48.784007
"2017-02-10 02:05:10",-122.449988,48.784007
"2017-02-10 02:05:17",-122.449987,48.784008
"2017-02-10 02:05:22",-122.449986,48.784008
"2017-02-10 02:05:29",-122.449986,48.784008
"2017-02-10 02:05:34",-122.449985,48.784009
"2017-02-10 02:05:47",-122.449985,48.78401
"2017-02-10 02:05:52",-122.449985,48.78401
"2017-02-10 02:05:57",-122.449985,48.784009
"2017-02-10 02:06:02",-122.449985,48.784007
"2017-02-10 02:06:14",-122.449986,48.784005
"2017-02-10 02:06:21",-122.449986,48.784003
"2017-02-10 02:06:33",-122.449987,48.784002
"2017-02-10 02:06:49",-122.449989,48.784004
"2017-02-10 02:06:55",-122.449989,48.784004
"2017-02-10 02:07:02",-122.449989,48.784004
"2017-02-10 02:07:06",-122.449989,48.784004
"2017-02-10 02:07:13",-122.449989,48.784004
"2017-02-10 02:07:18",-122.449989,48.784004
"2017-02-10 02:07:22",-122.449989,48.784004
"2017-02-10 02:07:31",-122.44999,48.784004
"2017-02-10 02:07:36",-122.44999,48.784003
"2017-02-10 02:07:40",-122.44999,48.784003
"2017-02-10 02:07:44",-122.44999,48.784002
