vdsTime,longitude,latitude
"2016-06-25 18:41:36",-122.450426,48.783821
"2016-06-25 18:41:52",-122.450426,48.783837
"2016-06-25 19:00:12",-122.450475,48.78383
"2016-06-25 19:00:12",-122.450475,48.78383
"2016-06-25 19:00:16",-122.450475,48.78383
"2016-06-25 19:00:20",-122.450475,48.78383
"2016-06-25 19:00:26",-122.450475,48.78383
"2016-06-25 19:00:30",-122.450475,48.78383
"2016-06-25 19:00:35",-122.450475,48.78383
"2016-06-25 19:00:40",-122.450475,48.78383
"2016-06-25 19:00:44",-122.450475,48.78383
"2016-06-25 19:00:49",-122.450475,48.78383
"2016-06-25 19:00:53",-122.450475,48.78383
"2016-06-25 19:00:58",-122.450475,48.78383
"2016-06-25 19:01:02",-122.450475,48.78383
"2016-06-25 19:01:06",-122.450475,48.78383
"2016-06-25 19:01:11",-122.450475,48.78383
"2016-06-25 19:01:15",-122.450475,48.78383
"2016-06-25 19:01:20",-122.450475,48.78383
"2016-06-25 19:01:24",-122.450476,48.78383
"2016-06-25 19:01:29",-122.450476,48.78383
"2016-06-25 19:01:33",-122.450476,48.78383
"2016-06-25 19:01:38",-122.450475,48.78383
"2016-06-25 19:01:43",-122.450475,48.78383
"2016-06-25 19:01:48",-122.450475,48.78383
"2016-06-25 19:01:53",-122.450476,48.78383
"2016-06-25 19:01:57",-122.450476,48.78383
"2016-06-25 19:02:02",-122.450476,48.78383
"2016-06-25 19:02:06",-122.450476,48.78383
"2016-06-25 19:02:11",-122.450476,48.783829
"2016-06-25 19:02:15",-122.450476,48.783829
"2016-06-25 19:02:19",-122.450476,48.783829
"2016-06-25 19:02:24",-122.450476,48.783829
"2016-06-25 19:02:28",-122.450476,48.783829
"2016-06-25 19:02:33",-122.450476,48.783829
"2016-06-25 19:02:37",-122.450476,48.783829
"2016-06-25 19:02:42",-122.450476,48.783829
"2016-06-25 19:02:47",-122.450476,48.783829
"2016-06-25 19:02:51",-122.450476,48.783829
"2016-06-25 19:02:56",-122.450476,48.783829
"2016-06-25 19:03:01",-122.450476,48.783829
"2016-06-25 19:03:06",-122.450476,48.783829
"2016-06-25 19:03:11",-122.450476,48.783829
"2016-06-25 19:03:16",-122.450476,48.783829
"2016-06-25 19:03:21",-122.450476,48.783829
"2016-06-25 19:03:25",-122.450476,48.783829
"2016-06-25 19:03:30",-122.450476,48.783829
"2016-06-25 19:03:34",-122.450476,48.783829
"2016-06-25 19:03:39",-122.450476,48.783829
"2016-06-25 19:03:44",-122.450476,48.783829
"2016-06-25 19:03:49",-122.450477,48.783829
"2016-06-25 19:03:54",-122.450477,48.783829
"2016-06-25 19:03:59",-122.450477,48.783829
"2016-06-25 19:04:03",-122.450477,48.783829
"2016-06-25 19:04:08",-122.450477,48.783829
"2016-06-25 19:04:13",-122.450477,48.783829
"2016-06-25 19:04:17",-122.450477,48.783829
"2016-06-25 19:04:21",-122.450477,48.783829
"2016-06-25 19:04:26",-122.450477,48.783829
"2016-06-25 19:04:30",-122.450477,48.783829
"2016-06-25 19:04:35",-122.450477,48.783829
"2016-06-25 19:04:39",-122.450477,48.783829
"2016-06-25 19:04:44",-122.450477,48.783829
"2016-06-25 19:04:49",-122.450477,48.783829
