vdsTime,longitude,latitude
"2017-01-23 12:16:51",-86.088585,40.650056
"2017-01-23 12:15:53",-86.087112,40.650074
"2017-01-23 12:15:58",-86.08593,40.650102
"2017-01-23 12:16:03",-86.084718,40.650124
"2017-01-23 12:16:08",-86.083474,40.65014
"2017-01-23 12:16:12",-86.082491,40.650151
"2017-01-23 12:16:17",-86.081275,40.650163
"2017-01-23 12:16:21",-86.080284,40.650166
"2017-01-23 12:16:26",-86.079032,40.650192
"2017-01-23 12:16:31",-86.077796,40.650231
"2017-01-23 12:16:36",-86.076563,40.650257
"2017-01-23 12:16:41",-86.075364,40.650268
"2017-01-23 12:16:46",-86.074165,40.650274
"2017-01-23 12:16:50",-86.07324,40.650283
"2017-01-23 12:16:55",-86.072073,40.650281
"2017-01-23 12:17:00",-86.070935,40.650277
"2017-01-23 12:17:04",-86.070031,40.650284
"2017-01-23 12:17:09",-86.068882,40.650296
"2017-01-23 12:17:14",-86.067803,40.650305
"2017-01-23 12:17:19",-86.066952,40.650314
"2017-01-23 12:17:23",-86.066591,40.650349
"2017-01-23 12:17:28",-86.066473,40.650632
"2017-01-23 12:17:33",-86.066525,40.651098
"2017-01-23 12:17:38",-86.066564,40.651452
"2017-01-23 12:17:42",-86.066588,40.651424
"2017-01-23 12:17:47",-86.066634,40.651344
"2017-01-23 12:17:52",-86.066714,40.651409
"2017-01-23 12:17:57",-86.066627,40.65139
"2017-01-23 12:18:02",-86.066581,40.651382
"2017-01-23 12:18:08",-86.06659,40.651389
"2017-01-23 12:18:12",-86.066589,40.651389
"2017-01-23 12:18:24",-86.066593,40.651391
"2017-01-23 12:54:43",-86.067387,40.64988
"2017-01-23 12:54:49",-86.06734,40.650414
"2017-01-23 12:54:53",-86.067471,40.650396
"2017-01-23 12:54:57",-86.067856,40.650377
"2017-01-23 12:55:01",-86.068472,40.650324
"2017-01-23 12:55:06",-86.069388,40.650379
"2017-01-23 12:55:10",-86.070213,40.65042
"2017-01-23 12:55:15",-86.071237,40.650392
"2017-01-23 12:55:20",-86.072406,40.650326
"2017-01-23 12:55:24",-86.073285,40.650294
"2017-01-23 12:55:29",-86.074389,40.650367
"2017-01-23 12:55:33",-86.075334,40.650322
"2017-01-23 12:55:38",-86.076551,40.650289
"2017-01-23 12:55:42",-86.077497,40.650227
"2017-01-23 12:55:47",-86.078636,40.650157
"2017-01-23 12:55:52",-86.079787,40.65018
"2017-01-23 12:55:56",-86.080669,40.650257
"2017-01-23 12:56:01",-86.081791,40.650268
"2017-01-23 12:56:05",-86.082705,40.650246
"2017-01-23 12:56:10",-86.083843,40.650216
"2017-01-23 12:56:15",-86.085009,40.650167
"2017-01-23 12:56:19",-86.085958,40.650186
"2017-01-23 12:56:24",-86.087166,40.650158
"2017-01-23 12:56:28",-86.08817,40.650165
"2017-01-23 12:56:32",-86.089185,40.650191
"2017-01-23 12:56:36",-86.090204,40.65011
"2017-01-23 12:56:41",-86.091457,40.650162
"2017-01-23 12:56:45",-86.092425,40.65014
"2017-01-23 12:56:49",-86.093387,40.650161
"2017-01-23 12:56:54",-86.094509,40.650125
"2017-01-23 12:56:59",-86.095396,40.650118
"2017-01-23 12:57:03",-86.09595,40.65012
"2017-01-23 12:57:08",-86.096216,40.650219
"2017-01-23 12:57:12",-86.096134,40.650371
"2017-01-23 12:57:16",-86.096089,40.650518
"2017-01-23 12:57:21",-86.096041,40.650635
"2017-01-23 12:57:25",-86.096044,40.65076
"2017-01-23 12:57:30",-86.096037,40.651007
"2017-01-23 12:57:34",-86.096042,40.651208
"2017-01-23 12:57:39",-86.09603,40.651438
"2017-01-23 12:57:44",-86.096048,40.651693
"2017-01-23 12:57:48",-86.096042,40.651957
"2017-01-23 12:57:52",-86.096068,40.65219
"2017-01-23 12:57:57",-86.096066,40.652426
"2017-01-23 12:58:02",-86.096169,40.652446
"2017-01-23 12:58:07",-86.096127,40.652428
"2017-01-23 12:58:12",-86.096121,40.652456
"2017-01-23 12:58:16",-86.096117,40.652489
"2017-01-23 12:58:21",-86.096176,40.652422
"2017-01-23 12:58:25",-86.096163,40.652421
"2017-01-23 12:58:30",-86.096164,40.652427
"2017-01-23 12:58:34",-86.096169,40.652425
"2017-01-23 12:58:45",-86.096169,40.652425
"2017-01-23 20:01:52",-86.097339,40.652404
"2017-01-23 20:01:52",-86.097438,40.652395
"2017-01-23 20:01:56",-86.096116,40.652429
"2017-01-23 20:02:00",-86.096115,40.652422
"2017-01-23 20:02:05",-86.096129,40.652437
"2017-01-23 20:02:09",-86.096129,40.652447
"2017-01-23 20:02:14",-86.096129,40.652454
"2017-01-23 20:02:24",-86.09613,40.652452
"2017-01-23 20:02:34",-86.096129,40.652453
"2017-01-23 20:02:39",-86.096129,40.652452
"2017-01-23 20:02:43",-86.09613,40.652447
"2017-01-23 20:02:47",-86.096131,40.652443
"2017-01-23 20:02:53",-86.09613,40.652448
"2017-01-23 20:02:59",-86.096133,40.652443
"2017-01-23 20:03:04",-86.096135,40.652439
"2017-01-23 20:03:13",-86.096136,40.652438
"2017-01-23 20:03:29",-86.096135,40.652438
"2017-01-23 20:03:36",-86.096136,40.652438
"2017-01-23 20:03:53",-86.096136,40.652438
"2017-01-23 20:04:00",-86.096136,40.652438
"2017-01-23 20:04:07",-86.096136,40.652438
"2017-01-23 20:04:11",-86.096136,40.652438
"2017-01-23 20:04:25",-86.096135,40.652438
"2017-01-23 20:04:30",-86.096136,40.652437
"2017-01-23 20:04:35",-86.096135,40.652435
"2017-01-23 20:04:41",-86.096135,40.652434
"2017-01-23 20:04:46",-86.096135,40.652432
"2017-01-23 20:04:52",-86.096134,40.652432
"2017-01-23 20:04:57",-86.096134,40.652432
"2017-01-23 20:05:06",-86.096134,40.652432
"2017-01-23 20:05:11",-86.096134,40.652432
"2017-01-23 20:05:15",-86.096135,40.652431
"2017-01-23 20:05:23",-86.096135,40.65243
"2017-01-23 20:05:30",-86.096134,40.65243
"2017-01-23 20:05:35",-86.096133,40.65243
"2017-01-23 20:05:40",-86.096132,40.65243
"2017-01-23 20:05:54",-86.096136,40.652427
"2017-01-23 20:05:59",-86.096137,40.652426
"2017-01-23 20:06:04",-86.096137,40.652426
"2017-01-23 20:06:10",-86.096138,40.652425
"2017-01-23 20:06:14",-86.096138,40.652425
"2017-01-23 20:06:37",-86.096138,40.652425
"2017-01-23 20:07:17",-86.096138,40.652425
"2017-01-23 20:07:51",-86.096138,40.652426
"2017-01-23 20:08:03",-86.096139,40.652425
