vdsTime,longitude,latitude
"2017-01-11 03:12:00",-122.450286,48.784622
"2017-01-11 03:12:05",-122.450769,48.786969
"2017-01-11 03:12:10",-122.449607,48.780356
"2017-01-11 03:12:15",-122.450195,48.78462
"2017-01-11 03:12:19",-122.450161,48.784599
"2017-01-11 03:12:24",-122.450137,48.784517
"2017-01-11 03:12:29",-122.450289,48.784857
"2017-01-11 03:12:34",-122.450222,48.784555
"2017-01-11 03:12:38",-122.450199,48.784505
"2017-01-11 03:12:43",-122.450183,48.784517
"2017-01-11 03:12:47",-122.450167,48.784392
"2017-01-11 03:12:52",-122.450126,48.784179
"2017-01-11 03:12:56",-122.450148,48.784212
"2017-01-11 03:13:00",-122.450147,48.784213
"2017-01-11 03:13:04",-122.45012,48.78417
"2017-01-11 03:13:09",-122.450101,48.784148
"2017-01-11 03:13:13",-122.450095,48.784139
"2017-01-11 03:13:19",-122.450095,48.784139
"2017-01-11 03:13:41",-122.450096,48.78414
"2017-01-11 03:13:49",-122.450096,48.784141
"2017-01-11 03:13:59",-122.450096,48.784142
"2017-01-11 03:14:09",-122.450097,48.784142
"2017-01-11 03:14:17",-122.450097,48.784142
"2017-01-11 03:14:21",-122.450097,48.784143
"2017-01-11 03:14:39",-122.450097,48.784144
"2017-01-11 03:14:49",-122.450097,48.784144
"2017-01-11 03:14:56",-122.450097,48.784145
"2017-01-11 03:15:01",-122.450097,48.784145
"2017-01-11 03:15:06",-122.450096,48.784145
"2017-01-11 03:15:12",-122.450096,48.784145
"2017-01-11 03:15:17",-122.450096,48.784145
"2017-01-11 03:15:22",-122.450095,48.784144
"2017-01-11 03:15:30",-122.450095,48.784144
"2017-01-11 03:15:41",-122.450094,48.784143
"2017-01-11 03:15:47",-122.450094,48.784143
"2017-01-11 03:15:56",-122.450093,48.784142
"2017-01-11 03:16:08",-122.450093,48.784142
"2017-01-11 03:16:22",-122.450093,48.784143
"2017-01-11 03:16:34",-122.450093,48.784142
"2017-01-11 03:17:00",-122.450091,48.784139
"2017-01-11 03:17:09",-122.450091,48.784137
"2017-01-11 03:17:18",-122.45009,48.784135
"2017-01-11 03:17:24",-122.450089,48.784134
"2017-01-11 03:17:33",-122.450088,48.784133
"2017-01-11 03:17:41",-122.450088,48.784132
"2017-01-11 03:17:56",-122.450088,48.784132
"2017-01-11 03:18:05",-122.450088,48.784132
"2017-01-11 03:18:28",-122.450087,48.78413
"2017-01-11 03:18:36",-122.450086,48.784129
"2017-01-11 03:18:51",-122.450086,48.784129
"2017-01-11 03:18:59",-122.450087,48.784129
"2017-01-11 03:19:08",-122.450087,48.784129
"2017-01-11 03:19:19",-122.450086,48.784128
"2017-01-11 03:19:31",-122.450085,48.784128
"2017-01-11 03:19:48",-122.450085,48.784127
"2017-01-11 03:19:59",-122.450084,48.784127
"2017-01-11 03:20:20",-122.450084,48.784126
"2017-01-11 03:20:33",-122.450084,48.784126
"2017-01-11 03:20:39",-122.450084,48.784126
"2017-01-11 03:20:45",-122.450084,48.784126
"2017-01-11 03:20:51",-122.450084,48.784126
"2017-01-11 03:20:58",-122.450084,48.784126
