vdsTime,longitude,latitude
"2017-02-08 00:10:01",-86.096093,40.65241
"2017-02-08 00:10:07",-86.096181,40.652402
"2017-02-08 00:10:11",-86.096175,40.652403
"2017-02-08 00:10:16",-86.096141,40.652422
"2017-02-08 00:10:20",-86.09611,40.652486
"2017-02-08 00:10:25",-86.09608,40.652653
"2017-02-08 00:10:29",-86.096069,40.65281
"2017-02-08 00:10:33",-86.096065,40.652965
"2017-02-08 00:10:38",-86.096048,40.653187
"2017-02-08 00:10:42",-86.096065,40.653385
"2017-02-08 00:10:47",-86.096096,40.653615
"2017-02-08 00:10:52",-86.096098,40.653797
"2017-02-08 00:10:57",-86.096166,40.653837
"2017-02-08 00:11:02",-86.09613,40.653834
"2017-02-08 00:11:06",-86.096137,40.653812
"2017-02-08 00:11:11",-86.096095,40.65365
"2017-02-08 00:11:16",-86.096093,40.653387
"2017-02-08 00:11:21",-86.096102,40.653068
"2017-02-08 00:11:26",-86.09608,40.652754
"2017-02-08 00:11:31",-86.096088,40.652477
"2017-02-08 00:11:37",-86.096066,40.652161
"2017-02-08 00:11:43",-86.096083,40.651901
"2017-02-08 00:11:47",-86.096082,40.651702
"2017-02-08 00:11:52",-86.096091,40.651364
"2017-02-08 00:11:57",-86.096071,40.651119
"2017-02-08 00:12:01",-86.096075,40.650922
"2017-02-08 00:12:05",-86.096062,40.650687
"2017-02-08 00:12:09",-86.096078,40.650553
"2017-02-08 00:12:14",-86.096107,40.650407
"2017-02-08 00:12:18",-86.096202,40.650252
"2017-02-08 00:12:23",-86.096364,40.650146
"2017-02-08 00:12:28",-86.096834,40.650147
"2017-02-08 00:12:32",-86.097386,40.650137
"2017-02-08 00:12:36",-86.098054,40.650132
"2017-02-08 00:12:41",-86.098975,40.650123
"2017-02-08 00:12:46",-86.099927,40.650123
"2017-02-08 00:12:50",-86.100706,40.650116
"2017-02-08 00:12:54",-86.10134,40.650111
"2017-02-08 00:12:59",-86.101924,40.650109
"2017-02-08 00:13:04",-86.102236,40.650235
"2017-02-08 00:13:08",-86.102238,40.650514
"2017-02-08 00:13:12",-86.102198,40.650913
"2017-02-08 00:13:17",-86.102221,40.651427
"2017-02-08 00:13:21",-86.102232,40.651876
"2017-02-08 00:13:26",-86.102232,40.652428
"2017-02-08 00:13:31",-86.102264,40.652944
"2017-02-08 00:13:36",-86.102307,40.653458
"2017-02-08 00:13:41",-86.102286,40.653977
"2017-02-08 00:13:45",-86.102323,40.654398
"2017-02-08 00:13:50",-86.102325,40.654965
"2017-02-08 00:13:54",-86.102323,40.655389
"2017-02-08 00:13:59",-86.102312,40.655933
"2017-02-08 00:14:04",-86.102324,40.656453
"2017-02-08 00:14:08",-86.102339,40.656847
"2017-02-08 00:14:13",-86.102417,40.657293
"2017-02-08 00:14:18",-86.102561,40.657724
"2017-02-08 00:14:22",-86.102546,40.658093
"2017-02-08 00:14:26",-86.102564,40.658471
"2017-02-08 00:14:30",-86.102599,40.658842
"2017-02-08 00:14:35",-86.102591,40.659329
"2017-02-08 00:14:39",-86.102604,40.659684
"2017-02-08 00:14:44",-86.102591,40.660051
"2017-02-08 00:14:49",-86.102608,40.660153
"2017-02-08 00:14:54",-86.1026,40.660475
"2017-02-08 00:14:58",-86.102608,40.660794
"2017-02-08 00:15:02",-86.102596,40.661139
"2017-02-08 00:15:07",-86.10261,40.661538
"2017-02-08 00:15:13",-86.102488,40.66165
"2017-02-08 00:15:17",-86.102301,40.66161
"2017-02-08 00:15:22",-86.102013,40.66152
"2017-02-08 00:15:26",-86.101774,40.661435
"2017-02-08 00:15:30",-86.101644,40.661304
"2017-02-08 00:15:34",-86.101608,40.661192
"2017-02-08 00:15:39",-86.101548,40.66113
"2017-02-08 00:15:43",-86.101539,40.66113
"2017-02-08 00:15:47",-86.101541,40.661126
"2017-02-08 00:15:53",-86.101548,40.661124
"2017-02-08 00:15:57",-86.101548,40.661123
"2017-02-08 01:42:19",-86.105118,40.658325
"2017-02-08 01:42:25",-86.102652,40.660309
"2017-02-08 01:42:29",-86.102646,40.660141
"2017-02-08 01:42:34",-86.102683,40.659694
"2017-02-08 01:42:38",-86.102721,40.659302
"2017-02-08 01:42:42",-86.102712,40.658831
"2017-02-08 01:42:47",-86.102734,40.658385
"2017-02-08 01:42:52",-86.102714,40.657853
"2017-02-08 01:42:57",-86.102597,40.657333
"2017-02-08 01:43:01",-86.102496,40.656861
"2017-02-08 01:43:06",-86.102486,40.656454
"2017-02-08 01:43:10",-86.102468,40.656038
"2017-02-08 01:43:14",-86.102471,40.655609
"2017-02-08 01:43:18",-86.102443,40.655093
"2017-02-08 01:43:22",-86.102447,40.654606
"2017-02-08 01:43:26",-86.102436,40.65412
"2017-02-08 01:43:31",-86.102415,40.653588
"2017-02-08 01:43:36",-86.102377,40.653056
"2017-02-08 01:43:41",-86.102367,40.652454
"2017-02-08 01:43:46",-86.102335,40.651836
"2017-02-08 01:43:50",-86.102311,40.651336
"2017-02-08 01:43:54",-86.102294,40.650847
"2017-02-08 01:43:58",-86.102289,40.650424
"2017-02-08 01:44:02",-86.1023,40.650184
"2017-02-08 01:44:06",-86.102183,40.650081
"2017-02-08 01:44:11",-86.10162,40.650076
"2017-02-08 01:44:16",-86.100793,40.650081
"2017-02-08 01:44:20",-86.09999,40.650077
"2017-02-08 01:44:24",-86.099153,40.650095
"2017-02-08 01:44:29",-86.098079,40.650097
"2017-02-08 01:44:34",-86.097066,40.650095
"2017-02-08 01:44:39",-86.096333,40.650123
"2017-02-08 01:44:43",-86.096161,40.650285
"2017-02-08 01:44:48",-86.096059,40.650481
"2017-02-08 01:44:53",-86.096037,40.650588
"2017-02-08 01:44:58",-86.09604,40.650787
"2017-02-08 01:45:02",-86.096045,40.650955
"2017-02-08 01:45:07",-86.096043,40.651147
"2017-02-08 01:45:12",-86.09604,40.651353
"2017-02-08 01:45:16",-86.096046,40.651545
"2017-02-08 01:45:20",-86.09604,40.651776
"2017-02-08 01:45:25",-86.096047,40.651986
"2017-02-08 01:45:31",-86.096045,40.652221
"2017-02-08 01:45:36",-86.096088,40.652427
"2017-02-08 01:45:40",-86.096098,40.652501
"2017-02-08 01:45:45",-86.096088,40.65246
"2017-02-08 01:45:49",-86.096112,40.65242
"2017-02-08 01:45:54",-86.096114,40.652402
"2017-02-08 01:45:59",-86.096112,40.652396
"2017-02-08 01:46:03",-86.096118,40.652396
"2017-02-08 01:46:14",-86.096128,40.652399
"2017-02-08 01:46:19",-86.096128,40.652399
"2017-02-08 01:46:26",-86.096129,40.652399
"2017-02-08 12:12:07",-86.095838,40.65241
"2017-02-08 12:12:12",-86.095847,40.65241
"2017-02-08 12:12:18",-86.095847,40.65241
"2017-02-08 12:12:23",-86.095987,40.6524
"2017-02-08 12:12:27",-86.096032,40.652396
"2017-02-08 12:12:32",-86.096073,40.652394
"2017-02-08 12:12:37",-86.096096,40.652393
"2017-02-08 12:12:41",-86.096104,40.652393
"2017-02-08 12:12:46",-86.096096,40.652394
"2017-02-08 12:12:50",-86.096107,40.652393
"2017-02-08 12:12:56",-86.096117,40.652392
"2017-02-08 12:13:01",-86.096122,40.652391
"2017-02-08 12:13:05",-86.096129,40.652391
"2017-02-08 12:13:09",-86.096142,40.65239
"2017-02-08 12:13:13",-86.096149,40.65239
"2017-02-08 12:13:18",-86.09615,40.65239
"2017-02-08 12:13:22",-86.096157,40.65239
"2017-02-08 12:13:27",-86.096159,40.65239
"2017-02-08 12:13:34",-86.096159,40.65239
"2017-02-08 12:13:40",-86.096163,40.652389
"2017-02-08 12:13:44",-86.096161,40.65239
"2017-02-08 12:13:49",-86.096144,40.652392
"2017-02-08 12:13:54",-86.096202,40.652386
"2017-02-08 12:13:59",-86.096214,40.652385
"2017-02-08 12:14:03",-86.09621,40.652385
"2017-02-08 12:14:08",-86.096201,40.652386
"2017-02-08 12:14:13",-86.096158,40.652468
"2017-02-08 12:14:18",-86.096185,40.652476
"2017-02-08 12:14:23",-86.096138,40.652447
"2017-02-08 12:14:28",-86.096114,40.652432
"2017-02-08 12:14:33",-86.09612,40.652405
"2017-02-08 12:14:37",-86.096115,40.652403
"2017-02-08 12:14:42",-86.096111,40.652401
"2017-02-08 12:15:11",-86.096108,40.65239
"2017-02-08 12:15:15",-86.096083,40.652268
"2017-02-08 12:15:19",-86.096087,40.652087
"2017-02-08 12:15:24",-86.0961,40.651808
"2017-02-08 12:15:29",-86.096081,40.651474
"2017-02-08 12:15:33",-86.096083,40.651178
"2017-02-08 12:15:38",-86.096067,40.65081
"2017-02-08 12:15:43",-86.096078,40.650546
"2017-02-08 12:15:47",-86.096122,40.650408
"2017-02-08 12:15:52",-86.096236,40.650213
"2017-02-08 12:15:56",-86.096256,40.650191
"2017-02-08 12:16:01",-86.096261,40.650211
"2017-02-08 12:16:05",-86.09625,40.650213
"2017-02-08 12:16:10",-86.096223,40.650152
"2017-02-08 12:16:14",-86.095858,40.650136
"2017-02-08 12:16:18",-86.095287,40.650134
"2017-02-08 12:16:23",-86.094361,40.650113
"2017-02-08 12:16:28",-86.093309,40.650124
"2017-02-08 12:16:33",-86.092183,40.650127
"2017-02-08 12:16:38",-86.09106,40.65014
"2017-02-08 12:16:43",-86.089888,40.650144
"2017-02-08 12:16:48",-86.088663,40.650147
"2017-02-08 12:16:52",-86.087638,40.650138
"2017-02-08 12:16:57",-86.086387,40.650147
"2017-02-08 12:17:02",-86.085103,40.65015
"2017-02-08 12:17:06",-86.084122,40.650174
"2017-02-08 12:17:11",-86.082869,40.65022
"2017-02-08 12:17:15",-86.081854,40.65024
