vdsTime,longitude,latitude
"2016-10-11 02:21:25",-122.45012,48.784176
"2016-10-11 02:21:29",-122.450094,48.784122
"2016-10-11 02:21:33",-122.45009,48.784113
"2016-10-11 02:21:39",-122.450089,48.78411
"2016-10-11 02:21:43",-122.450087,48.784108
"2016-10-11 02:21:48",-122.450086,48.784106
"2016-10-11 02:21:52",-122.450086,48.784105
"2016-10-11 02:22:00",-122.450085,48.784103
"2016-10-11 02:22:05",-122.450085,48.784102
"2016-10-11 02:22:09",-122.450085,48.784102
"2016-10-11 02:22:14",-122.450085,48.784102
"2016-10-11 02:22:19",-122.450085,48.784103
"2016-10-11 02:22:24",-122.450084,48.784102
"2016-10-11 02:22:28",-122.450083,48.784099
"2016-10-11 02:22:33",-122.450082,48.784098
"2016-10-11 02:22:38",-122.450082,48.784097
"2016-10-11 02:22:43",-122.450082,48.784096
"2016-10-11 02:22:48",-122.450083,48.784098
"2016-10-11 02:22:56",-122.450083,48.784097
"2016-10-11 02:23:01",-122.450083,48.784096
"2016-10-11 02:23:05",-122.450082,48.784096
"2016-10-11 02:23:10",-122.450082,48.784093
"2016-10-11 02:23:14",-122.450081,48.784091
"2016-10-11 02:23:19",-122.450081,48.784091
"2016-10-11 02:23:24",-122.45008,48.78409
"2016-10-11 02:23:30",-122.450079,48.784088
"2016-10-11 02:23:36",-122.450078,48.784083
"2016-10-11 02:23:43",-122.450076,48.784077
"2016-10-11 02:23:48",-122.450075,48.784075
"2016-10-11 02:23:53",-122.450074,48.784074
"2016-10-11 02:24:00",-122.450073,48.78407
"2016-10-11 02:24:04",-122.450073,48.784069
"2016-10-11 02:24:10",-122.450072,48.784066
"2016-10-11 02:24:14",-122.45007,48.784063
"2016-10-11 02:24:18",-122.45007,48.784061
"2016-10-11 02:24:25",-122.450069,48.784058
"2016-10-11 02:24:29",-122.450069,48.784058
"2016-10-11 02:24:36",-122.450069,48.784059
"2016-10-11 02:24:40",-122.450069,48.78406
"2016-10-11 02:24:46",-122.450068,48.784058
"2016-10-11 02:24:50",-122.450068,48.784058
"2016-10-11 02:24:55",-122.450068,48.784056
"2016-10-11 02:24:59",-122.450068,48.784057
"2016-10-11 02:25:03",-122.450068,48.784055
"2016-10-11 02:25:07",-122.450068,48.784054
"2016-10-11 02:25:12",-122.450067,48.784052
"2016-10-11 02:25:16",-122.450067,48.784051
"2016-10-11 02:25:21",-122.450067,48.78405
"2016-10-11 02:25:26",-122.450066,48.784049
"2016-10-11 02:25:32",-122.450067,48.784048
"2016-10-11 02:25:38",-122.450066,48.784045
"2016-10-11 02:25:47",-122.450065,48.784042
"2016-10-11 02:25:51",-122.450065,48.784043
"2016-10-11 02:25:58",-122.450065,48.784045
