vdsTime,longitude,latitude
"2016-06-27 00:00:00",-122.969774,46.87103
"2016-06-27 00:00:05",-122.969774,46.87103
"2016-06-27 00:00:10",-122.969774,46.87103
"2016-06-27 00:00:14",-122.969774,46.87103
"2016-06-27 00:00:19",-122.969774,46.87103
"2016-06-27 00:00:23",-122.969774,46.87103
"2016-06-27 00:00:29",-122.969774,46.87103
"2016-06-27 00:00:34",-122.969774,46.87103
"2016-06-27 00:00:38",-122.969774,46.871029
"2016-06-27 00:00:44",-122.969774,46.871029
"2016-06-27 00:00:49",-122.969774,46.871029
"2016-06-27 00:00:53",-122.969773,46.87103
"2016-06-27 00:00:58",-122.969773,46.87103
"2016-06-27 00:01:02",-122.969773,46.87103
"2016-06-27 00:01:07",-122.969773,46.87103
"2016-06-27 00:01:12",-122.969773,46.87103
"2016-06-27 00:01:16",-122.969774,46.87103
"2016-06-27 00:01:22",-122.969774,46.87103
"2016-06-27 00:01:26",-122.969773,46.87103
"2016-06-27 00:01:31",-122.969773,46.871029
"2016-06-27 00:01:35",-122.969774,46.871029
"2016-06-27 00:01:41",-122.969774,46.871029
"2016-06-27 00:01:49",-122.969774,46.871029
"2016-06-27 00:01:54",-122.969774,46.871029
"2016-06-27 00:01:58",-122.969773,46.871029
"2016-06-27 00:02:04",-122.969773,46.871029
"2016-06-27 00:02:08",-122.969773,46.871029
"2016-06-27 00:02:12",-122.969773,46.871029
"2016-06-27 00:02:17",-122.969773,46.87103
"2016-06-27 00:02:22",-122.969773,46.87103
"2016-06-27 00:02:26",-122.969774,46.871029
"2016-06-27 00:02:31",-122.969774,46.871029
"2016-06-27 00:02:35",-122.969774,46.87103
"2016-06-27 00:02:40",-122.969774,46.87103
"2016-06-27 00:02:44",-122.969774,46.87103
"2016-06-27 00:02:49",-122.969774,46.87103
"2016-06-27 00:02:53",-122.969774,46.87103
"2016-06-27 00:02:58",-122.969774,46.87103
"2016-06-27 00:03:02",-122.969774,46.87103
"2016-06-27 00:03:07",-122.969774,46.87103
"2016-06-27 00:03:12",-122.969774,46.87103
"2016-06-27 00:03:16",-122.969774,46.871029
"2016-06-27 00:03:20",-122.969774,46.871029
"2016-06-27 00:03:25",-122.969774,46.871029
